function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,60,1.000,5.322,11447808.000,nan,2,0,9957621,nmap,60,1.000,245.662,3750058.667,nan,2,0,4052248956,env,100,1.000,8.344,14411093.333,nan,2,0,9431905,66.400,316.733,6051330048.000,6362408960.000,27.949,29.186,nan,nan,25,0
shasum,60,1.000,5.291,11521877.333,nan,2,0,9868024,nmap,60,0.999,235.465,3865088.000,nan,2,0,4879790287,env,120,1.000,9.794,14623914.667,nan,2,0,9584634,65.667,311.083,6063224832.000,6409921024.000,27.997,29.375,nan,nan,25,0
shasum,60,1.000,5.014,3603797.333,nan,2,0,9119435,nmap,60,0.999,229.346,3486037.333,nan,2,0,5144039542,env,120,1.000,9.149,14569130.667,nan,2,0,9096070,69.533,296.750,6081855488.000,6386062336.000,28.070,29.280,nan,nan,25,0
shasum,60,1.000,5.070,11332437.333,nan,2,0,9871094,nmap,60,0.999,225.833,333683536.457,nan,2,0,4710730910,env,120,1.000,9.186,14451200.000,nan,2,0,9733986,69.733,330.933,5981278208.000,6349131264.000,27.648,29.114,nan,nan,65,0
shasum,60,1.000,5.089,3439786.667,nan,2,0,9384755,nmap,60,0.999,217.985,365309781.333,nan,2,0,5985569497,env,140,1.000,10.726,14667605.333,nan,2,0,9253458,68.600,302.133,6070999040.000,6410942976.000,28.028,29.377,nan,nan,25,0
shasum,60,1.000,5.357,3455573.333,nan,2,0,9678939,nmap,60,1.000,264.212,3826858.667,nan,2,0,5984867457,env,140,1.000,11.788,14505301.333,nan,2,0,9931821,66.800,320.233,6146207744.000,6426886656.000,28.345,29.454,nan,nan,20,0
shasum,60,1.000,5.488,3557120.000,nan,2,0,8819890,nmap,60,0.999,266.679,3913659.733,nan,3,0,6599371139,env,140,1.000,12.022,14500386.133,nan,2,0,8719192,68.600,362.040,6129305600.000,6543686860.800,28.268,29.915,nan,nan,25,0
shasum,60,1.000,5.388,11448661.333,nan,2,0,9318236,nmap,60,0.999,238.767,4089856.000,nan,2,0,6112410949,env,160,1.000,13.384,14762496.000,nan,2,0,9208509,67.000,321.317,5972662272.000,6369652224.000,27.636,29.214,nan,nan,45,0
shasum,60,1.000,4.430,4075520.000,nan,2,0,8979017,nmap,60,0.999,218.197,3886011.733,nan,2,0,5564857836,env,160,1.000,11.522,14635520.000,nan,2,0,9147139,62.800,289.100,6019588096.000,6271891456.000,27.822,28.825,nan,nan,55,0
shasum,60,1.000,5.312,11501226.667,nan,2,0,8756516,nmap,60,1.000,238.158,404174165.333,nan,2,0,5637203329,env,160,1.000,12.390,3756259.556,nan,2,0,8911100,69.733,318.700,6082535424.000,6418415616.000,28.082,29.413,nan,nan,50,0
shasum,60,1.000,5.275,3567616.000,nan,2,0,10143849,nmap,60,1.000,216.709,454933674.667,nan,2,0,7101645229,env,180,1.000,13.661,14610261.333,nan,2,0,10264213,63.333,302.633,6111062016.000,6495408640.000,28.192,29.720,nan,nan,55,0
shasum,60,1.000,5.282,11079655.619,nan,2,0,9272649,nmap,60,0.999,231.010,6566777.905,nan,2,0,7297851250,env,180,1.000,13.958,14489063.619,nan,2,0,9330615,64.667,326.283,6201833472.000,6585102848.000,28.563,30.092,nan,nan,20,0
shasum,60,1.000,5.203,11449514.667,nan,2,0,8157724,nmap,60,1.000,209.962,3672234.667,nan,2,0,6796265421,env,180,1.000,13.544,14597120.000,nan,2,0,9180191,70.333,303.533,6212308992.000,6567139840.000,28.604,30.016,nan,nan,40,0
shasum,60,1.000,5.135,11416161.524,nan,2,0,9301596,nmap,60,1.000,239.655,5230933.333,nan,2,0,7401726733,env,200,1.000,15.326,3318971.733,nan,2,0,9521312,69.267,324.917,6094006272.000,6358516224.000,28.140,29.197,nan,nan,20,0
shasum,60,1.000,5.025,3584000.000,nan,2,0,8879460,nmap,60,0.999,204.739,3784362.667,nan,2,0,6212970249,env,200,1.000,14.167,3540992.000,nan,2,0,9263709,66.867,296.800,6037716992.000,6300409856.000,27.891,28.941,nan,nan,55,0
shasum,60,1.000,5.250,3528533.333,nan,2,0,10090041,nmap,60,0.999,242.995,383496874.667,nan,2,0,7607275588,env,200,1.000,15.301,14686037.333,nan,2,0,10491920,70.067,311.367,6149935104.000,6481295360.000,28.373,29.684,nan,nan,20,0
shasum,60,1.000,5.760,11541026.133,nan,2,0,11221849,nmap,80,1.000,306.277,553412471.467,nan,2,0,8339275598,env,0,1.000,0.074,14745600.000,nan,1,0,0,62.600,374.200,6084409344.000,6598961971.200,28.091,30.148,nan,nan,50,0
shasum,60,1.000,6.206,11400260.267,nan,2,0,10070860,nmap,80,0.998,279.691,3760128.000,nan,3,0,9251342895,env,0,1.000,0.071,13307904.000,nan,1,0,0,67.867,356.840,6085470208.000,6344382873.600,28.095,29.125,nan,nan,65,0
shasum,60,1.000,6.970,11358549.333,nan,2,0,8720867,nmap,80,0.894,244.467,240807367.111,nan,3,1,14552783143,env,0,1.000,0.072,12375836.444,nan,1,0,0,66.533,319.611,6083631104.000,6402465109.333,28.082,29.358,nan,nan,45,1
shasum,60,1.000,5.983,11388245.333,nan,2,0,10546799,nmap,80,0.983,261.661,482481664.000,nan,3,0,12689188191,env,20,1.000,2.072,13714773.333,nan,2,0,10234449,63.533,360.889,6113576960.000,6419225941.333,28.209,29.429,nan,nan,35,0
shasum,60,1.000,6.701,11551971.556,nan,2,0,8740380,nmap,80,0.894,233.588,474750464.000,nan,3,1,14636286715,env,20,1.000,2.233,14559573.333,nan,2,0,8813725,63.600,315.767,6094727168.000,6374724266.667,28.130,29.252,nan,nan,40,1
shasum,60,1.000,5.658,3477504.000,nan,2,0,11232975,nmap,80,1.000,293.856,81469440.000,nan,3,0,10072880673,env,20,1.000,2.025,14539980.800,nan,2,0,10324554,62.333,367.693,6068862976.000,6531997696.000,28.027,29.875,nan,nan,35,0
shasum,60,1.000,6.054,3537305.600,nan,2,0,9078727,nmap,80,0.875,255.906,475367936.000,nan,3,1,15132485416,env,40,1.000,4.184,14507040.508,nan,2,0,8854509,65.667,332.356,6186969088.000,6486292821.333,28.523,29.717,nan,nan,15,1
shasum,60,1.000,5.795,11329672.533,nan,2,0,9629053,nmap,80,0.999,280.501,328583168.000,nan,3,0,9518640903,env,40,1.000,3.781,14634734.933,nan,2,0,8889641,66.333,374.627,6077665280.000,6508016025.600,28.068,29.786,nan,nan,35,0
shasum,60,1.000,5.770,11346329.600,nan,2,0,9717599,nmap,80,1.000,280.361,523057288.533,nan,3,0,11027339998,env,40,1.000,3.888,14484411.733,nan,2,0,8313680,65.000,369.293,6113474560.000,6515039846.400,28.222,29.821,nan,nan,45,0
shasum,60,1.000,6.056,11282022.400,nan,2,0,11032252,nmap,80,0.999,271.596,571066641.067,nan,3,0,11557246838,env,60,1.000,5.765,14494963.810,nan,2,0,10675828,67.867,378.933,6033926144.000,6505764864.000,27.894,29.781,nan,nan,55,0
shasum,60,1.000,6.030,11440128.000,nan,2,0,8236207,nmap,80,0.915,247.039,296863061.333,nan,3,0,14698300693,env,60,1.000,6.080,14533973.333,nan,2,0,8617750,61.667,347.856,6081325056.000,6350436010.667,28.082,29.161,nan,nan,45,0
shasum,60,1.000,5.547,3899392.000,nan,2,0,10582336,nmap,80,1.000,239.936,438737309.501,nan,3,0,11469506270,env,60,1.000,5.722,3581952.000,nan,2,0,10150715,61.467,376.827,6073438208.000,6548688076.800,28.056,29.952,nan,nan,35,0
shasum,60,1.000,5.133,4066304.000,nan,2,0,8821392,nmap,80,0.916,246.713,3334144.000,nan,3,0,15135153729,env,80,1.000,7.459,3866624.000,nan,2,0,8486646,61.800,364.178,6040543232.000,6399290368.000,27.928,29.365,nan,nan,40,0
shasum,60,1.000,5.979,3743744.000,nan,2,0,9391588,nmap,80,1.000,270.960,3653712.457,nan,3,0,12144402196,env,80,1.000,7.261,14493578.971,nan,2,0,9189883,64.400,379.427,6097670144.000,6541918617.600,28.155,29.929,nan,nan,35,0
shasum,60,1.000,5.638,3274752.000,nan,2,0,10244556,nmap,80,0.992,299.245,3381361.778,nan,3,0,12679030648,env,80,1.000,7.492,14421196.800,nan,2,0,9713100,62.733,374.627,6138232832.000,6723302604.800,28.331,30.662,nan,nan,40,0
shasum,60,1.000,5.408,11359573.333,nan,2,0,8562409,nmap,80,0.950,248.632,402449692.444,nan,3,0,13754954781,env,100,1.000,8.802,3411456.000,nan,2,0,8171467,62.667,367.500,6226290688.000,6447725226.667,28.694,29.568,nan,nan,45,0
shasum,60,1.000,5.470,3721216.000,nan,2,0,9670794,nmap,80,0.993,257.838,464605757.440,nan,3,0,12414094387,env,100,1.000,8.723,3786752.000,nan,3,0,9563889,63.533,349.867,6090801152.000,6572256870.400,28.134,30.055,nan,nan,40,0
shasum,60,1.000,5.808,3571712.000,nan,2,0,9149240,nmap,80,0.793,208.154,2955264.000,nan,3,1,16800259169,env,100,1.000,9.498,14607148.698,nan,2,0,8931883,65.200,315.433,6098219008.000,6452343808.000,28.155,29.575,nan,nan,65,1
shasum,60,1.000,5.518,3794944.000,nan,2,0,8719789,nmap,80,0.993,260.467,666408960.000,nan,3,0,12566224553,env,120,1.000,10.549,3817472.000,nan,2,0,8874278,65.267,356.013,6180988928.000,6555022131.200,28.495,29.989,nan,nan,35,0
shasum,60,1.000,5.409,11783509.333,nan,2,0,10628205,nmap,80,0.992,268.488,62713856.000,nan,3,0,12888447639,env,120,1.000,10.029,3923968.000,nan,2,0,10788604,62.000,357.400,6164672512.000,6624918323.200,28.432,30.269,nan,nan,40,0
shasum,60,1.000,5.944,11625813.333,nan,2,0,8068842,nmap,80,0.827,209.877,3256320.000,nan,3,1,16861332352,env,120,1.000,11.175,14495402.667,nan,2,0,7591581,62.733,317.356,6189715456.000,6465752064.000,28.535,29.636,nan,nan,45,1
shasum,60,1.000,5.555,3259904.000,nan,2,0,10920387,nmap,80,0.887,237.540,3592916.114,nan,3,1,14921040816,env,140,1.000,12.163,14736725.333,nan,2,0,10879435,64.000,345.133,6172301312.000,6460531712.000,28.435,29.591,nan,nan,35,1
shasum,60,1.000,5.455,3685376.000,nan,2,0,8830362,nmap,80,0.914,240.637,445371904.000,nan,3,0,15110153997,env,140,1.000,11.428,3679744.000,nan,2,0,8217386,64.133,356.978,6150189056.000,6432395605.333,28.349,29.478,nan,nan,35,0
shasum,60,1.000,5.637,3827712.000,nan,2,0,8114249,nmap,80,0.878,237.871,64745472.000,nan,3,1,16153687787,env,140,1.000,11.785,3883008.000,nan,2,0,7942966,61.267,353.011,6119368704.000,6452907349.333,28.227,29.561,nan,nan,35,1
shasum,60,1.000,6.039,11738498.844,nan,2,0,10071670,nmap,100,0.769,258.280,506368182.044,nan,3,1,18080165327,env,0,1.000,0.063,14807040.000,nan,1,0,0,61.000,356.489,6143430656.000,6458987861.333,28.322,29.588,nan,nan,35,1
shasum,60,1.000,5.916,11866599.619,nan,2,0,8562244,nmap,100,0.629,266.177,242374460.952,nan,3,1,19184706197,env,0,1.000,0.067,12447744.000,nan,1,0,0,64.933,352.181,6219102208.000,6556326180.571,28.634,29.985,nan,nan,35,1
shasum,60,1.000,5.272,11816300.089,nan,2,0,10665268,nmap,100,0.929,329.654,227982677.333,nan,3,0,15166922341,env,0,1.000,0.063,12246194.794,nan,1,0,0,62.000,403.522,6240679936.000,6723105109.333,28.720,30.650,nan,nan,25,0
shasum,80,1.000,15.503,11961344.000,nan,1,0,6735442,nmap,0,1.000,0.189,77606912.000,nan,1,0,0,env,0,1.000,0.095,12122794.667,nan,1,0,0,62.400,105.833,6200893440.000,6134840320.000,28.563,28.297,nan,nan,35,0
shasum,80,1.000,15.256,11851264.000,nan,1,0,6722580,nmap,0,1.000,0.108,4115114.667,nan,1,0,0,env,0,1.000,0.099,11948032.000,nan,1,0,0,61.933,102.500,5947963392.000,5934645248.000,27.541,27.487,nan,nan,30,0
shasum,80,1.000,14.343,3857834.667,nan,2,0,6759245,nmap,0,1.000,0.097,4342613.333,nan,1,0,0,env,0,1.000,0.104,11939840.000,nan,1,0,0,59.533,100.333,5925410816.000,5918689280.000,27.452,27.424,nan,nan,30,0
shasum,80,1.000,12.920,11853994.667,nan,2,0,6567631,nmap,0,1.000,0.105,4579206.095,nan,1,0,0,env,20,1.000,3.567,12948309.333,nan,2,0,6758459,58.867,107.783,5899370496.000,5900246016.000,27.349,27.353,nan,nan,30,0
shasum,80,1.000,14.094,12071838.476,nan,1,0,6507875,nmap,0,1.000,0.090,4812214.857,nan,1,0,0,env,20,1.000,3.172,14555282.286,nan,1,0,6565163,65.467,114.267,5923489792.000,5922305024.000,27.452,27.446,nan,nan,25,0
shasum,80,1.000,14.324,11864405.333,nan,1,0,6642839,nmap,0,1.000,0.111,5055829.333,nan,1,0,0,env,20,1.000,3.898,3525205.333,nan,1,0,6880978,60.600,109.567,5934983168.000,5928257024.000,27.497,27.468,nan,nan,30,0
shasum,80,1.000,13.387,11779072.000,nan,2,0,6559760,nmap,0,1.000,0.112,5217280.000,nan,1,0,0,env,40,1.000,7.119,14730922.667,nan,2,0,6571353,60.667,114.633,5936019456.000,5927452672.000,27.503,27.466,nan,nan,30,0
shasum,80,1.000,13.206,11722410.667,nan,2,0,6749550,nmap,0,1.000,0.101,5414912.000,nan,1,0,0,env,40,1.000,6.870,14365184.000,nan,2,0,6737395,61.400,112.700,5948272640.000,5942026240.000,27.552,27.525,nan,nan,30,0
shasum,80,1.000,13.869,11762688.000,nan,2,0,6368657,nmap,0,1.000,0.095,5586500.267,nan,1,0,0,env,40,1.000,7.063,3529796.267,nan,2,0,6995426,60.867,120.300,5950926848.000,5945033728.000,27.564,27.539,nan,nan,25,0
shasum,80,1.000,12.921,11731626.667,nan,2,0,6153865,nmap,0,1.000,0.092,5768533.333,nan,1,0,0,env,60,1.000,9.908,14461269.333,nan,2,0,6019410,62.800,119.967,5965928448.000,5958355456.000,27.627,27.595,nan,nan,30,0
shasum,80,1.000,12.253,11788800.000,nan,2,0,6205325,nmap,0,1.000,0.109,5953536.000,nan,1,0,0,env,60,1.000,9.240,14449664.000,nan,2,0,6073827,60.533,116.883,5961494528.000,5951024640.000,27.608,27.564,nan,nan,30,0
shasum,80,1.000,12.543,11951274.667,nan,1,0,6292451,nmap,0,1.000,0.097,6149237.029,nan,1,0,0,env,60,1.000,9.864,14719366.095,nan,1,0,6095389,59.600,124.117,5922533376.000,5911898112.000,27.455,27.409,nan,nan,25,0
shasum,80,1.000,13.092,11880789.333,nan,1,0,6361980,nmap,0,1.000,0.102,6394709.333,nan,1,0,0,env,80,1.000,12.772,14472192.000,nan,1,0,5795625,59.800,125.433,5927110656.000,5919271424.000,27.472,27.439,nan,nan,30,0
shasum,80,1.000,12.487,11758421.333,nan,2,0,6454911,nmap,0,1.000,0.092,7009280.000,nan,1,0,0,env,80,1.000,12.126,14544384.000,nan,2,0,5834667,59.600,125.667,5934209024.000,5927564288.000,27.502,27.474,nan,nan,30,0
shasum,80,1.000,12.199,11900245.333,nan,2,0,6374173,nmap,0,1.000,0.090,6971904.000,nan,1,0,0,env,80,1.000,11.264,14598656.000,nan,2,0,5745160,66.800,123.367,5930555392.000,5926828544.000,27.490,27.474,nan,nan,30,0
shasum,80,1.000,11.371,11838839.467,nan,1,0,5924322,nmap,0,1.000,0.094,5506111.390,nan,1,0,0,env,100,1.000,14.754,14554726.400,nan,1,0,5484250,63.467,132.733,5925967872.000,5922724864.000,27.472,27.456,nan,nan,25,0
shasum,80,1.000,12.021,11855872.000,nan,1,0,5955949,nmap,0,1.000,0.099,5544789.333,nan,1,0,0,env,100,1.000,15.002,14587562.667,nan,1,0,5546277,61.200,128.617,5942102016.000,5932092416.000,27.536,27.494,nan,nan,30,0
shasum,80,1.000,11.611,11708586.667,nan,2,0,5878102,nmap,0,1.000,0.097,5366613.333,nan,1,0,0,env,100,1.000,14.029,3779413.333,nan,2,0,5452761,62.067,125.433,5947510784.000,5936805376.000,27.558,27.513,nan,nan,30,0
shasum,80,1.000,10.454,3733920.914,nan,2,0,5754642,nmap,0,1.000,0.090,5422592.000,nan,1,0,0,env,120,1.000,14.799,14832128.000,nan,2,0,5243235,63.533,125.083,5949534208.000,5941493248.000,27.567,27.533,nan,nan,30,0
shasum,80,1.000,10.367,11859992.381,nan,1,0,5717818,nmap,0,1.000,0.088,5547178.667,nan,1,0,0,env,120,1.000,16.249,14520173.714,nan,1,0,5351824,62.867,131.783,5943822336.000,5947576320.000,27.545,27.558,nan,nan,25,0
shasum,80,1.000,11.707,12158634.667,nan,1,0,5809859,nmap,0,1.000,0.106,5576362.667,nan,1,0,0,env,120,1.000,16.989,3655987.200,nan,2,0,5233962,60.600,129.533,5966835712.000,5967056896.000,27.638,27.636,nan,nan,30,0
shasum,80,1.000,10.494,11691520.000,nan,2,0,5547558,nmap,0,1.000,0.092,5606400.000,nan,1,0,0,env,140,1.000,18.138,3883690.667,nan,2,0,5034034,61.667,127.283,5992509440.000,5984638464.000,27.740,27.706,nan,nan,30,0
shasum,80,1.000,9.729,11636053.333,nan,2,0,5573728,nmap,0,1.000,0.100,5730767.238,nan,1,0,0,env,140,1.000,16.632,3497033.143,nan,2,0,4969329,63.400,126.333,5987938304.000,5979382272.000,27.724,27.687,nan,nan,30,0
shasum,80,1.000,11.244,11962197.333,nan,1,0,5556441,nmap,0,1.000,0.098,5640192.000,nan,1,0,0,env,140,1.000,18.756,3854336.000,nan,1,0,5017292,62.646,134.490,5956900864.000,5951359488.000,27.602,27.577,nan,nan,25,0
shasum,80,1.000,10.492,11717120.000,nan,1,0,5458138,nmap,0,1.000,0.098,5688661.333,nan,1,0,0,env,160,1.000,20.018,14611626.667,nan,2,0,4823523,60.467,131.650,5949980672.000,5941072896.000,27.574,27.536,nan,nan,30,0
shasum,80,1.000,9.457,3794688.000,nan,2,0,5206326,nmap,0,1.000,0.089,5714602.667,nan,1,0,0,env,160,1.000,18.352,14592682.667,nan,2,0,4734932,58.733,127.933,5956036608.000,5953139712.000,27.599,27.585,nan,nan,30,0
shasum,80,1.000,10.533,3549354.667,nan,1,0,5505143,nmap,0,1.000,0.091,5719478.857,nan,1,0,0,env,160,1.000,19.162,14589635.048,nan,1,0,4790022,59.667,135.583,5961564160.000,5952835072.000,27.623,27.586,nan,nan,25,0
shasum,80,1.000,9.895,11893248.000,nan,2,0,5241377,nmap,0,1.000,0.087,5762389.333,nan,1,0,0,env,180,1.000,21.167,14389760.000,nan,1,0,4576887,60.267,134.767,5989464064.000,5987780608.000,27.735,27.726,nan,nan,30,0
shasum,80,1.000,9.403,3957248.000,nan,2,0,5200191,nmap,0,1.000,0.091,5832362.667,nan,1,0,0,env,180,1.000,20.267,14568960.000,nan,2,0,4626239,63.200,133.117,6001823744.000,5994801664.000,27.784,27.754,nan,nan,30,0
shasum,80,1.000,9.213,11791140.571,nan,2,0,5147515,nmap,0,1.000,0.094,5614250.667,nan,1,0,0,env,180,1.000,18.523,3877205.333,nan,2,0,4571915,61.067,127.995,5997676544.000,5987210752.000,27.769,27.725,nan,nan,30,0
shasum,80,1.000,9.875,3589461.333,nan,1,0,5058384,nmap,0,1.000,0.086,5632512.000,nan,1,0,0,env,200,1.000,23.149,14659242.667,nan,1,0,4444078,60.000,139.217,5994967040.000,5995515392.000,27.759,27.761,nan,nan,25,0
shasum,80,1.000,9.548,11745109.333,nan,2,0,5133300,nmap,0,1.000,0.089,5521408.000,nan,1,0,0,env,200,1.000,22.153,3433642.667,nan,2,0,4500967,61.333,136.733,6003693568.000,5993713664.000,27.795,27.753,nan,nan,30,0
shasum,80,1.000,9.314,11836245.333,nan,2,0,5198628,nmap,0,1.000,0.107,5578069.333,nan,1,0,0,env,200,1.000,20.881,14413824.000,nan,2,0,4528216,70.333,135.483,6131603456.000,6123981824.000,28.296,28.264,nan,nan,45,0
shasum,80,1.000,12.533,11793920.000,nan,1,0,6283251,nmap,20,1.000,90.872,15064405.333,nan,1,0,110905778,env,0,1.000,1.329,3850103.467,nan,1,0,0,67.467,186.783,6149795840.000,6109580800.000,28.372,28.214,nan,nan,25,0
shasum,80,1.000,12.422,11872256.000,nan,1,0,6221476,nmap,20,1.000,85.820,3947264.000,nan,1,0,99524083,env,0,1.000,0.090,14319616.000,nan,1,0,0,68.867,178.850,5883428864.000,5880972288.000,27.326,27.314,nan,nan,30,0
shasum,80,1.000,11.976,12000938.667,nan,2,0,6214529,nmap,20,1.000,82.695,4115370.667,nan,2,0,98546532,env,0,1.000,0.093,13071360.000,nan,1,0,0,68.067,172.250,5903978496.000,5886055936.000,27.408,27.334,nan,nan,30,0
shasum,80,1.000,10.423,11820885.333,nan,2,0,6058049,nmap,20,1.000,74.711,3576234.667,nan,2,0,97640357,env,20,1.000,2.860,13602474.667,nan,2,0,6494309,67.600,170.717,5901756416.000,5900939264.000,27.400,27.394,nan,nan,30,0
shasum,80,1.000,11.780,11966512.762,nan,1,0,6170700,nmap,20,1.000,90.588,3637248.000,nan,1,0,97645791,env,20,1.000,3.057,3456750.933,nan,1,0,6214001,69.133,184.933,5940152320.000,5934396416.000,27.556,27.530,nan,nan,25,0
shasum,80,1.000,11.487,11841706.667,nan,2,0,6055270,nmap,20,1.000,86.089,3928064.000,nan,2,0,101585427,env,20,1.000,2.734,14630570.667,nan,1,0,6323862,57.800,171.883,5903536128.000,5896778240.000,27.402,27.376,nan,nan,60,0
shasum,80,1.000,10.032,11822080.000,nan,2,0,6001489,nmap,20,1.000,80.449,4112432.762,nan,2,0,102755168,env,40,1.000,5.471,3813205.333,nan,2,0,6407949,64.667,175.433,5911244800.000,5909713920.000,27.445,27.435,nan,nan,30,0
shasum,80,1.000,11.009,3346773.333,nan,1,0,6093603,nmap,20,1.000,86.490,3763902.171,nan,1,0,97521786,env,40,1.000,5.186,3828258.133,nan,1,0,6519376,69.133,192.300,6016724992.000,6013125632.000,27.865,27.847,nan,nan,25,0
shasum,80,1.000,11.268,3815168.000,nan,1,0,5903648,nmap,20,1.000,87.418,3481258.667,nan,1,0,101124192,env,40,1.000,5.737,14425258.667,nan,1,0,5721649,67.356,187.661,6033500160.000,6019518464.000,27.931,27.873,nan,nan,30,0
shasum,80,1.000,9.887,3948800.000,nan,2,0,5891249,nmap,20,1.000,86.164,3948032.000,nan,2,0,104396857,env,60,1.000,7.784,3908693.333,nan,2,0,5903453,67.733,184.950,5993150464.000,5965604864.000,27.773,27.660,nan,nan,30,0
shasum,80,1.000,9.758,11780949.333,nan,2,0,6088126,nmap,20,1.000,75.914,4045141.333,nan,2,0,104093022,env,60,1.000,7.374,14397440.000,nan,2,0,5925425,67.933,178.450,5985441792.000,5977652736.000,27.744,27.709,nan,nan,30,0
shasum,80,1.000,11.200,11907364.571,nan,1,0,5627931,nmap,20,1.000,84.121,3223927.467,nan,1,0,99871143,env,60,1.000,8.189,14349312.000,nan,1,0,5629576,65.600,190.967,6003951616.000,5989898240.000,27.818,27.759,nan,nan,25,0
shasum,80,1.000,9.850,11753813.333,nan,1,0,5629584,nmap,20,1.000,84.888,3592618.667,nan,2,0,105066685,env,80,1.000,9.827,14427306.667,nan,1,0,5465457,65.600,189.183,5999788032.000,5987227648.000,27.803,27.750,nan,nan,30,0
shasum,80,1.000,9.287,3553006.933,nan,2,0,6016280,nmap,20,1.000,76.667,3816277.333,nan,2,0,103713227,env,80,1.000,9.371,3905109.333,nan,2,0,6029656,67.867,183.683,6010697728.000,6001764864.000,27.849,27.810,nan,nan,30,0
shasum,80,1.000,9.451,11810304.000,nan,1,0,5964059,nmap,20,1.000,90.365,3953664.000,nan,1,0,99537286,env,80,1.000,10.050,14437956.267,nan,1,0,5823020,67.067,198.250,6012514304.000,6002418176.000,27.858,27.813,nan,nan,25,0
shasum,80,1.000,9.588,11929429.333,nan,1,0,5825983,nmap,20,1.000,87.463,3592704.000,nan,1,0,107219077,env,100,1.000,12.061,14517589.333,nan,1,0,5614587,65.867,193.183,6006771712.000,5991229440.000,27.834,27.769,nan,nan,30,0
shasum,80,1.000,9.335,11820544.000,nan,2,0,5825600,nmap,20,1.000,84.602,3884117.333,nan,2,0,107181890,env,100,1.000,11.416,14488234.667,nan,1,0,5476542,64.200,188.283,6006886400.000,5995877888.000,27.836,27.789,nan,nan,30,0
shasum,80,1.000,8.659,11817301.333,nan,2,0,5754398,nmap,20,1.000,80.492,3433181.867,nan,2,0,103607456,env,100,1.000,10.506,14394880.000,nan,2,0,5283978,64.800,180.883,5940611072.000,5928233472.000,27.575,27.522,nan,nan,30,0
shasum,80,1.000,9.686,4103509.333,nan,1,0,5583949,nmap,20,1.000,80.043,3126574.324,nan,1,0,104341095,env,120,1.000,12.799,14416725.333,nan,1,0,4982693,62.600,200.350,5937287168.000,5929414656.000,27.562,27.527,nan,nan,25,0
shasum,80,1.000,9.194,11803306.667,nan,1,0,5887735,nmap,20,1.000,87.284,3578538.667,nan,2,0,108905759,env,120,1.000,13.339,14446592.000,nan,1,0,5171883,64.867,195.183,5909321728.000,5895917568.000,27.451,27.394,nan,nan,30,0
shasum,80,1.000,8.402,11678037.333,nan,2,0,5665909,nmap,20,1.000,80.501,3857066.667,nan,2,0,107959957,env,120,1.000,12.623,3959722.667,nan,2,0,5319893,66.933,189.883,5909319680.000,5902807040.000,27.452,27.423,nan,nan,30,0
shasum,80,1.000,8.821,11787556.571,nan,1,0,5534815,nmap,20,1.000,90.245,3545770.667,nan,1,0,106684484,env,140,1.000,15.250,14442325.333,nan,1,0,4994318,63.667,201.017,5914843136.000,5914513408.000,27.474,27.470,nan,nan,25,0
shasum,80,1.000,8.557,3814741.333,nan,1,0,5483541,nmap,20,1.000,85.691,3920554.667,nan,1,0,106263285,env,140,1.000,14.604,3661653.333,nan,2,0,4918431,64.067,194.933,5969752064.000,5956641280.000,27.693,27.638,nan,nan,30,0
shasum,80,1.000,8.272,11767978.667,nan,2,0,5537090,nmap,20,1.000,82.137,3899221.333,nan,2,0,105292228,env,140,1.000,13.744,14714026.667,nan,2,0,4970611,64.267,188.183,5965039616.000,5911248896.000,27.674,27.618,nan,nan,30,0
